token_id,date,predicted_price,actual_price,absolute_error,percentage_error
avalanche-2,2025-04-25 00:00:00,20.926280764842108,22.358569227038373,1.432288462196265,6.405993369487116
avalanche-2,2025-04-26 00:00:00,20.881551152239435,22.21224698349822,1.330695831258783,5.990820434543949
avalanche-2,2025-04-27 00:00:00,20.78272017085915,22.42266153714482,1.6399413662856688,7.313767652287767
avalanche-2,2025-04-28 00:00:00,20.926762958833127,21.76131374420904,0.8345507853759138,3.835020234465386
avalanche-2,2025-04-28 05:37:28,20.379213464547068,21.866309402625475,1.487095938078408,6.800854733628955
binance-bridged-usdt-bnb-smart-chain,2025-04-25 00:00:00,0.9994595026760634,1.0012593876060476,0.0017998849299841746,0.17976210283407118
binance-bridged-usdt-bnb-smart-chain,2025-04-26 00:00:00,0.9995605310600595,1.0004609933158972,0.0009004622558377307,0.09000473400299858
binance-bridged-usdt-bnb-smart-chain,2025-04-27 00:00:00,0.9994411637783448,0.9998326495084965,0.0003914857301516861,0.03915512564469013
binance-bridged-usdt-bnb-smart-chain,2025-04-28 00:00:00,0.9993453033106448,1.000251195536903,0.0009058922262581426,0.09056647273207093
binance-bridged-usdt-bnb-smart-chain,2025-04-28 05:40:23,0.9994095448332828,1.0000413288717256,0.0006317840384427731,0.06317579286003804
bitcoin,2025-04-25 00:00:00,95089.66671422159,93872.81422867288,1216.8524855487049,1.296277836716889
bitcoin,2025-04-26 00:00:00,95279.36242030335,94773.11200643536,506.2504138679942,0.5341709300773182
bitcoin,2025-04-27 00:00:00,96282.868279836,94644.06637120109,1638.8019086349086,1.731542157336526
bitcoin,2025-04-28 00:00:00,95928.28370844809,93809.33781968225,2118.94588876584,2.258779283613344
bitcoin,2025-04-28 05:33:58,95168.94643690129,94149.80866336076,1019.1377735405258,1.082463987988042
bitcoin-cash,2025-04-25 00:00:00,359.5066120850491,356.4521334222775,3.0544786627716007,0.8569113146962308
bitcoin-cash,2025-04-26 00:00:00,358.63682052494715,373.5968330433883,14.960012518441147,4.004319950084732
bitcoin-cash,2025-04-27 00:00:00,375.4446632145292,356.16371365317605,19.280949561353168,5.4135075590907915
bitcoin-cash,2025-04-28 00:00:00,358.13104710508543,345.96084860124944,12.17019850383599,3.517796465421214
bitcoin-cash,2025-04-28 05:39:07,348.91488052274417,351.4188325213083,2.503951998564105,0.712526412030658
bittensor,2025-04-25 00:00:00,318.07110188972325,359.1904675739043,41.11936568418105,11.447788679336442
bittensor,2025-04-26 00:00:00,344.4537936865736,355.01941431086055,10.565620624286964,2.9760684059479465
bittensor,2025-04-27 00:00:00,339.9653683704734,349.512423349601,9.547054979127608,2.7315352306026996
bittensor,2025-04-28 00:00:00,332.3384562518636,361.45688728582326,29.118431033959666,8.055851764953138
bittensor,2025-04-28 05:43:13,345.5127081330148,360.68105450708055,15.16834637406572,4.205473557460709
blackrock-usd-institutional-digital-liquidity-fund,2025-04-25 00:00:00,0.9513108059763908,1.0,0.04868919402360916,4.868919402360916
blackrock-usd-institutional-digital-liquidity-fund,2025-04-26 00:00:00,0.9513108059763908,1.0,0.04868919402360916,4.868919402360916
blackrock-usd-institutional-digital-liquidity-fund,2025-04-27 00:00:00,0.9513108059763908,1.0,0.04868919402360916,4.868919402360916
blackrock-usd-institutional-digital-liquidity-fund,2025-04-28 00:00:00,0.9513108059763908,1.0,0.04868919402360916,4.868919402360916
blackrock-usd-institutional-digital-liquidity-fund,2025-04-28 05:45:03,0.9513108059763908,1.0,0.04868919402360916,4.868919402360916
cardano,2025-04-25 00:00:00,0.6851145895798207,0.7220676397924738,0.03695305021265305,5.117671555433997
cardano,2025-04-26 00:00:00,0.7092351821217459,0.7138859038055668,0.004650721683820969,0.651465683665836
cardano,2025-04-27 00:00:00,0.7009217470256258,0.7075935331519487,0.0066717861263229095,0.9428839882981533
cardano,2025-04-28 00:00:00,0.693468993881763,0.704070171794187,0.010601177912423987,1.5056990534635109
cardano,2025-04-28 05:35:46,0.689649519171334,0.7113058630798799,0.021656343908545872,3.0445895405355117
chainlink,2025-04-25 00:00:00,14.501786960395318,15.050493317966003,0.5487063575706852,3.6457699158318353
chainlink,2025-04-26 00:00:00,14.551477958699508,14.944135270634376,0.39265731193486886,2.627501055256445
chainlink,2025-04-27 00:00:00,14.438332288189512,14.869258457484404,0.43092616929489225,2.898101277390781
chainlink,2025-04-28 00:00:00,14.333669185829208,14.585828467953519,0.2521592821243104,1.7287964319498805
chainlink,2025-04-28 05:37:25,14.047053332943321,14.79825211287909,0.7511987799357698,5.076266941566651
coinbase-wrapped-btc,2025-04-25 00:00:00,94420.97289714804,93922.16649546853,498.8064016795106,0.5310848549299345
coinbase-wrapped-btc,2025-04-26 00:00:00,94499.97086151705,94800.73626497328,300.76540345622925,0.31726061980739617
coinbase-wrapped-btc,2025-04-27 00:00:00,95562.54773991265,94678.14218456452,884.4055553481303,0.9341179864134637
coinbase-wrapped-btc,2025-04-28 00:00:00,94988.47902362251,93817.45176429198,1171.0272593305272,1.2481976831694697
coinbase-wrapped-btc,2025-04-28 05:41:54,94094.19267023746,94013.43351629045,80.75915394701588,0.08590171736789307
dai,2025-04-25 00:00:00,1.0000304699221032,1.0002926830288992,0.0002622131067959721,0.026213638392514022
dai,2025-04-26 00:00:00,1.000057320474773,0.9999744309786252,8.288949614776442e-05,0.008289161560525563
dai,2025-04-27 00:00:00,0.999978930489861,1.00000071452827,2.17840384091339e-05,0.0021784022843833743
dai,2025-04-28 00:00:00,0.9999847607925226,0.9999355754001791,4.918539234355368e-05,0.0049188561296931
dai,2025-04-28 05:42:56,0.9999692822744207,1.0002279979611588,0.00025871568673807577,0.025865671353474978
dogecoin,2025-04-25 00:00:00,0.1588402177680215,0.1827667552587444,0.023926537490722877,13.09129631198512
dogecoin,2025-04-26 00:00:00,0.16267785910274654,0.1820310396867526,0.019353180584006063,10.631802475726067
dogecoin,2025-04-27 00:00:00,0.16186513936496083,0.1818819719415684,0.02001683257660758,11.00539672125295
dogecoin,2025-04-28 00:00:00,0.16151607693979741,0.1796182711910867,0.018102194251289283,10.078147468656617
dogecoin,2025-04-28 05:35:32,0.1592644841330434,0.1792332108437743,0.01996872671073091,11.141197893361584
ethena-usde,2025-04-25 00:00:00,0.9997366891785289,0.9994821911021933,0.0002544980763355964,0.025462992597691515
ethena-usde,2025-04-26 00:00:00,0.9995348477526687,0.9995497929889596,1.4945236290975217e-05,0.0014951967771694883
ethena-usde,2025-04-27 00:00:00,0.9995634181836492,0.999152189657718,0.0004112285259312287,0.04115774655631834
ethena-usde,2025-04-28 00:00:00,0.9993285958526114,0.9992778669995322,5.072885307910724e-05,0.005076551253099152
ethena-usde,2025-04-28 05:41:36,0.999389606492338,0.9995184337717126,0.00012882727937457705,0.012888934813182332
ethereum,2025-04-25 00:00:00,1719.3102778317332,1769.3925107354407,50.08223290370756,2.8304761436393266
ethereum,2025-04-26 00:00:00,1692.1998856425137,1788.7981804331257,96.59829479061204,5.400178502374286
ethereum,2025-04-27 00:00:00,1705.0043681132306,1821.269530329139,116.26516221590828,6.383742783798557
ethereum,2025-04-28 00:00:00,1722.0478612227807,1793.6918440730135,71.64398285023276,3.994219134516867
ethereum,2025-04-28 05:34:16,1700.5448258686715,1795.8079300452482,95.26310417657669,5.304749053768595
ethereum-classic,2025-04-25 00:00:00,15.683095334334013,16.75509622103249,1.0720008866984756,6.398058671562892
ethereum-classic,2025-04-26 00:00:00,15.639968783536505,17.26432560251023,1.624356818973725,9.40874758952382
ethereum-classic,2025-04-27 00:00:00,15.994770636707347,17.05784280772397,1.0630721710166213,6.232160672363865
ethereum-classic,2025-04-28 00:00:00,15.831295025424716,16.60095092660725,0.769655901182535,4.636215748032635
ethereum-classic,2025-04-28 05:45:43,15.524509797047557,16.65914082546246,1.1346310284149013,6.810861618269584
gatechain-token,2025-04-25 00:00:00,23.226148812730546,23.426471646224183,0.20032283349363667,0.8551131238148881
gatechain-token,2025-04-26 00:00:00,23.130283675025424,23.099055623570678,0.03122805145474672,0.135191896862143
gatechain-token,2025-04-27 00:00:00,22.935053935128934,22.55143777552388,0.38361615960505446,1.7010718492698984
gatechain-token,2025-04-28 00:00:00,22.595796555912045,22.170428476248308,0.4253680796637376,1.9186281407210701
gatechain-token,2025-04-28 05:44:27,22.331371635539316,22.46131536967551,0.12994373413619442,0.5785223705626269
hedera-hashgraph,2025-04-25 00:00:00,0.17323546312561544,0.18815717690059,0.01492171377497456,7.930451562237363
hedera-hashgraph,2025-04-26 00:00:00,0.18107227503924514,0.1924746303785195,0.011402355339274362,5.924082211172743
hedera-hashgraph,2025-04-27 00:00:00,0.1856507830503541,0.1917287740295556,0.006077990979201503,3.1700984945872346
hedera-hashgraph,2025-04-28 00:00:00,0.18445793224497217,0.1906269943125657,0.006169062067593517,3.2361954243889937
hedera-hashgraph,2025-04-28 05:38:34,0.183439155427184,0.19214910213955919,0.008709946712375183,4.5329104405853995
hyperliquid,2025-04-25 00:00:00,18.72584807055546,18.73693076506098,0.01108269450551802,0.05914893236508126
hyperliquid,2025-04-26 00:00:00,19.080662944660908,18.398625225194507,0.6820377194664005,3.7070037088012375
hyperliquid,2025-04-27 00:00:00,18.698856235617193,17.970132051640412,0.7287241839767802,4.055196600017517
hyperliquid,2025-04-28 00:00:00,18.217677408181373,17.46934632295934,0.7483310852220342,4.2836810913670496
hyperliquid,2025-04-28 05:40:16,17.67383480224376,17.889650463324976,0.21581566108121564,1.206371591908141
internet-computer,2025-04-25 00:00:00,4.727262481848244,5.193386719430473,0.4661242375822292,8.97534234911253
internet-computer,2025-04-26 00:00:00,4.731171203978516,5.29609916002796,0.564927956049444,10.66686893465306
internet-computer,2025-04-27 00:00:00,4.798083897492926,5.267854969858235,0.469771072365309,8.917691831936505
internet-computer,2025-04-28 00:00:00,4.763535887754611,5.044268041908117,0.2807321541535055,5.565369481184663
internet-computer,2025-04-28 05:44:31,4.622218432904039,5.0345013597305135,0.4122829268264745,8.189151166473081
monero,2025-04-25 00:00:00,231.75684146549705,228.04439609770165,3.7124453677953966,1.627948518500259
monero,2025-04-26 00:00:00,230.05191879105269,227.56900018833957,2.482918602713113,1.091061876028023
monero,2025-04-27 00:00:00,229.64675276915264,230.18631546795265,0.5395626988000117,0.23440259587244297
monero,2025-04-28 00:00:00,231.87568684323125,234.5850416552468,2.7093548120155617,1.1549563403097587
monero,2025-04-28 05:40:24,235.5533476574009,309.1171868647807,73.5638392073798,23.798042403756522
near,2025-04-25 00:00:00,2.1780078773962788,2.5390175211716355,0.3610096437753567,14.218477846847152
near,2025-04-26 00:00:00,2.221116879204446,2.617553903851681,0.39643702464723507,15.145324192326488
near,2025-04-27 00:00:00,2.2746551762337863,2.6236517442693037,0.3489965680355174,13.301939512277539
near,2025-04-28 00:00:00,2.2728105050829868,2.491431747535148,0.2186212424521612,8.774924003776146
near,2025-04-28 05:43:14,2.1733271435971755,2.50351687598464,0.3301897323874643,13.18903561445336
official-trump,2025-04-25 00:00:00,10.281997685080617,12.224078751330628,1.9420810662500116,15.887340925700515
official-trump,2025-04-26 00:00:00,9.566716925845034,13.378688225172002,3.8119712993269683,28.492862941186896
official-trump,2025-04-27 00:00:00,10.23007424273162,15.587902887105235,5.357828644373615,34.37170915919528
official-trump,2025-04-28 00:00:00,11.703707285376593,14.87279342463066,3.169086139254066,21.30794161375078
official-trump,2025-04-28 05:44:29,11.229500042401472,14.843130452146069,3.613630409744596,24.345473627647905
okb,2025-04-25 00:00:00,51.733889558824345,51.48467647639208,0.24921308243226292,0.48405292504176023
okb,2025-04-26 00:00:00,51.36671534165293,52.857663210873845,1.4909478692209177,2.8206844167000575
okb,2025-04-27 00:00:00,52.687209391913825,52.91655803023924,0.22934863832541197,0.43341563938143973
okb,2025-04-28 00:00:00,52.70633819511549,51.95042221265482,0.7559159824606709,1.455071874808621
okb,2025-04-28 05:43:18,51.79404030934019,51.74582695335703,0.048213355983158124,0.09317341865386937
pepe,2025-04-25 00:00:00,7.571252764842802e-06,8.770468280132884e-06,1.1992155152900816e-06,13.673335071589952
pepe,2025-04-26 00:00:00,7.526700663842189e-06,9.060804381593476e-06,1.5341037177512878e-06,16.93120889871251
pepe,2025-04-27 00:00:00,7.770139489145554e-06,9.169990893484556e-06,1.3998514043390015e-06,15.26557027808633
pepe,2025-04-28 00:00:00,7.861767533502343e-06,8.779255488412477e-06,9.174879549101338e-07,10.450635092247897
pepe,2025-04-28 05:41:48,7.535874156260506e-06,8.890972000246858e-06,1.355097843986352e-06,15.24127895070109
pi-network,2025-04-25 00:00:00,0.5120812146148019,0.6540788534472595,0.14199763883245753,21.70955964775083
pi-network,2025-04-26 00:00:00,0.5045850370543135,0.6494639813553394,0.144878944301026,22.307464071938853
pi-network,2025-04-27 00:00:00,0.5011705647348342,0.6505755483236253,0.14940498358879106,22.965047483535358
pi-network,2025-04-28 00:00:00,0.5003602618716408,0.6332167550209322,0.13285649314929138,20.98120305501069
pi-network,2025-04-28 05:41:41,0.4899242598327565,0.6206611134239696,0.13073685359121306,21.06412835661376
polkadot,2025-04-25 00:00:00,3.9716208355525824,4.257528151823736,0.2859073162711532,6.715335896221454
polkadot,2025-04-26 00:00:00,4.087900612543085,4.262217790758248,0.1743171782151629,4.089823344858966
polkadot,2025-04-27 00:00:00,4.086721071860692,4.266977250366512,0.18025617850581988,4.224446673352588
polkadot,2025-04-28 00:00:00,4.081892025280673,4.096871083389044,0.014979058108370857,0.3656219051925786
polkadot,2025-04-28 05:40:03,3.9598118701588225,4.119088332481867,0.15927646232304404,3.8667891889338413
ripple,2025-04-25 00:00:00,2.180914934743754,2.206600349886956,0.025685415143202217,1.1640266052037052
ripple,2025-04-26 00:00:00,2.1680005191644662,2.1852873809524738,0.017286861788007535,0.7910566792580355
ripple,2025-04-27 00:00:00,2.146403851332724,2.193249373779986,0.0468455224472617,2.1358958542194926
ripple,2025-04-28 00:00:00,2.15173631515517,2.2566771719971905,0.10494085684202048,4.650237887111977
ripple,2025-04-28 05:34:40,2.2112998912962376,2.280310632885965,0.06901074158972742,3.026374591008564
shiba-inu,2025-04-25 00:00:00,1.2830755902924873e-05,1.3767782837029544e-05,9.370269341046706e-07,6.805939236522981
shiba-inu,2025-04-26 00:00:00,1.2988451008293622e-05,1.4147439377183754e-05,1.158988368890132e-06,8.192213007530448
shiba-inu,2025-04-27 00:00:00,1.3277911204421807e-05,1.4162006561556682e-05,8.840953571348745e-07,6.242726645352543
shiba-inu,2025-04-28 00:00:00,1.3292222598227026e-05,1.345872281797722e-05,1.6650021975019513e-07,1.2371175333798818
shiba-inu,2025-04-28 05:38:43,1.2765694835254618e-05,1.3623985374503055e-05,8.582905392484377e-07,6.299849241285203
solana,2025-04-25 00:00:00,150.11738554630386,152.3299363576059,2.2125508113020373,1.4524727471216878
solana,2025-04-26 00:00:00,151.4825406923022,150.92008896105446,0.5624517312477337,0.37268181798705186
solana,2025-04-27 00:00:00,150.1892138894164,149.14633083954075,1.0428830498756554,0.6992348011548754
solana,2025-04-28 00:00:00,148.17098443765474,148.2466719511348,0.07568751348006231,0.05105511812434514
solana,2025-04-28 05:35:56,147.23872332380796,149.32260863044036,2.0838853066323964,1.395559135850499
staked-ether,2025-04-25 00:00:00,1713.0186008558055,1766.7160728119534,53.697471956147865,3.0393945457620424
staked-ether,2025-04-26 00:00:00,1683.1621729716005,1786.3596807033234,103.19750773172291,5.77697251267405
staked-ether,2025-04-27 00:00:00,1695.5362107905137,1819.2179831198537,123.68177232933999,6.798623005981554
staked-ether,2025-04-28 00:00:00,1717.2655931530855,1791.6589190276334,74.39332587454783,4.152203585430338
staked-ether,2025-04-28 05:36:07,1695.349376492701,1793.9894895810187,98.64011308831778,5.498366275900251
stellar,2025-04-25 00:00:00,0.26487273291163854,0.2805472660695882,0.015674533157949644,5.587127394804718
stellar,2025-04-26 00:00:00,0.2795237621404607,0.2839864086582193,0.004462646517758573,1.5714296113126371
stellar,2025-04-27 00:00:00,0.28302727005402956,0.2907854443019032,0.007758174247873617,2.668006394370559
stellar,2025-04-28 00:00:00,0.28989967999202443,0.2845620536575762,0.005337626334448231,1.8757336987985016
stellar,2025-04-28 05:37:29,0.2836786775432351,0.2866628527004151,0.002984175157179969,1.0410051839882664
sui,2025-04-25 00:00:00,2.907284176914496,3.33289014977875,0.42560597286425406,12.769877005772523
sui,2025-04-26 00:00:00,3.3216572320748945,3.5066961954278164,0.18503896335292191,5.276732087432718
sui,2025-04-27 00:00:00,3.514393557965177,3.5183322303088724,0.003938672343695604,0.1119471410279475
sui,2025-04-28 00:00:00,3.516345904448556,3.560508563500249,0.044162659051693254,1.24034694100772
sui,2025-04-28 05:37:10,3.563879865893013,3.5980691406669125,0.03418927477389966,0.9502117229343341
susds,2025-04-25 00:00:00,1.052508814944764,1.0487747909789298,0.00373402396583411,0.3560367771949171
susds,2025-04-26 00:00:00,1.0499756019590394,1.048780143955928,0.0011954580031114936,0.11398556790008503
susds,2025-04-27 00:00:00,1.0507869461469772,1.0491339572489176,0.0016529888980596485,0.15755746791326672
susds,2025-04-28 00:00:00,1.0497571128462855,1.0492972558491476,0.0004598569971379085,0.04382523584947028
susds,2025-04-28 05:44:36,1.0499990037770845,1.0491994869079857,0.0007995168690988486,0.07620256005414591
tether,2025-04-25 00:00:00,1.000025724668453,1.0003890021201751,0.00036327745172215486,0.03631361909739537
tether,2025-04-26 00:00:00,1.0000320221197079,1.0006110387102658,0.0005790165905579236,0.05786630050616323
tether,2025-04-27 00:00:00,1.000142123586169,1.0003249262539928,0.0001828026678238892,0.01827432897313145
tether,2025-04-28 00:00:00,0.9999759472656415,1.00033375492636,0.0003578076607184677,0.035768828049275204
tether,2025-04-28 05:34:44,0.9999735080683836,1.000243973076977,0.0002704650085934013,0.02703990385079649
the-open-network,2025-04-25 00:00:00,2.8800306116954455,3.1915262567514517,0.31149564505600624,9.760084047469729
the-open-network,2025-04-26 00:00:00,2.888857579938398,3.2003846325900813,0.31152705265168334,9.734050385048985
the-open-network,2025-04-27 00:00:00,2.894773778717837,3.345747338425814,0.4509735597079767,13.479008248129142
the-open-network,2025-04-28 00:00:00,2.99240516936404,3.2754466285535693,0.2830414591895294,8.64130884387269
the-open-network,2025-04-28 05:38:40,2.9387825047876146,3.266700914610461,0.32791840982284626,10.038213426770017
tron,2025-04-25 00:00:00,0.24330526361424973,0.2455843154744156,0.0022790518601658594,0.9280119765642305
tron,2025-04-26 00:00:00,0.24280031293889745,0.2419272792838767,0.0008730336550207551,0.36086614854058696
tron,2025-04-27 00:00:00,0.2400090487441024,0.2518465093808551,0.011837460636752728,4.700267899624337
tron,2025-04-28 00:00:00,0.24758170300494722,0.2454982933243726,0.0020834096805746327,0.8486452807318949
tron,2025-04-28 05:36:10,0.24281565488930748,0.24530399042637527,0.0024883355370677873,1.0143885277784048
uniswap,2025-04-25 00:00:00,5.553551344738687,5.819001351965966,0.26545000722727874,4.561779438968435
uniswap,2025-04-26 00:00:00,5.400059132547712,5.837832413766361,0.4377732812186492,7.498901136427339
uniswap,2025-04-27 00:00:00,5.413411389622895,5.81926634927836,0.40585495965546503,6.97433207720067
uniswap,2025-04-28 00:00:00,5.390668534736188,5.510414529825364,0.11974599508917638,2.173085063583617
uniswap,2025-04-28 05:42:57,5.193401858349851,5.452494827882144,0.25909296953229255,4.751824214621572
usd-coin,2025-04-25 00:00:00,0.9999395305443904,0.9999750658954055,3.553535101508132e-05,0.003553623707933355
usd-coin,2025-04-26 00:00:00,0.9999391333355433,0.9999995370986379,6.040376309457418e-05,0.006040379105557134
usd-coin,2025-04-27 00:00:00,0.9999401994806058,0.9999986048754816,5.840539487589336e-05,0.005840547635880543
usd-coin,2025-04-28 00:00:00,0.9999378362759189,0.9998999514177543,3.788485816458298e-05,0.0037888648870185644
usd-coin,2025-04-28 05:36:00,0.9999192340494186,0.9999109169810728,8.31706834580892e-06,0.0008317809321374129
usds,2025-04-25 00:00:00,0.999458931052951,1.0000561504714414,0.0005972194184903357,0.05971858862212862
usds,2025-04-26 00:00:00,0.9995211774250223,1.0000058892709944,0.0004847118459720967,0.0484708991389493
usds,2025-04-27 00:00:00,0.9995067528800338,0.9997875171764409,0.00028076429640711,0.028082396667647246
usds,2025-04-28 00:00:00,0.9994268060946966,0.9998381245946488,0.0004113184999522401,0.041138509308093804
usds,2025-04-28 05:38:59,0.9994447843717895,0.9999509688951193,0.0005061845233297335,0.050620934333313806
weth,2025-04-25 00:00:00,1666.3195252071648,1772.4779980848562,106.15847287769134,5.989268864967263
weth,2025-04-26 00:00:00,1646.0475039863466,1789.1121976071308,143.06469362078428,7.9964070342892875
weth,2025-04-27 00:00:00,1656.1446377656998,1818.4322582257053,162.28762046000543,8.92458983423193
weth,2025-04-28 00:00:00,1676.0709755306602,1792.8392001120149,116.76822458135462,6.51303388357746
weth,2025-04-28 05:40:32,1656.4314468006612,1797.6540908161473,141.22264401548614,7.855940958661857
whitebit,2025-04-25 00:00:00,28.423384126796982,28.744888217060144,0.3215040902631614,1.1184739625195277
whitebit,2025-04-26 00:00:00,28.411906762757354,29.023930619545563,0.612023856788209,2.108687016968178
whitebit,2025-04-27 00:00:00,28.59106208930974,29.377355939147705,0.7862938498379641,2.6765303571454635
whitebit,2025-04-28 00:00:00,28.80866464883176,29.124356859536224,0.31569221070446574,1.0839456892628283
whitebit,2025-04-28 05:41:43,28.627861952592696,29.161869297803815,0.5340073452111191,1.831183521734443
wrapped-eeth,2025-04-25 00:00:00,1806.4310252457026,1879.6429692751522,73.21194402944957,3.894992039774571
wrapped-eeth,2025-04-26 00:00:00,1774.1690220852424,1906.3752338228423,132.20621173759992,6.934952227242673
wrapped-eeth,2025-04-27 00:00:00,1791.790557013294,1937.5974684143291,145.80691140103522,7.525139446035671
wrapped-eeth,2025-04-28 00:00:00,1812.5570783193755,1910.937419845684,98.38034152630848,5.148276469161042
wrapped-eeth,2025-04-28 05:41:47,1789.6828335399048,1914.5922456223989,124.9094120824941,6.524073852701119
wrapped-steth,2025-04-25 00:00:00,2180.9793729106264,2122.6175880516967,58.361784858929695,2.7495195171966267
wrapped-steth,2025-04-26 00:00:00,2137.2739674729887,2149.368662033195,12.094694560206335,0.5627091700855711
wrapped-steth,2025-04-27 00:00:00,2157.3419135592417,2182.484989782466,25.143076223224398,1.1520389070685189
wrapped-steth,2025-04-28 00:00:00,2183.0073332114057,2152.715847896308,30.291485315097816,1.4071288295991073
wrapped-steth,2025-04-28 05:38:56,2159.2655252039995,2156.1253796601613,3.1401455438381163,0.14563835542500092
